hwt_15,hwt_min,leading_user_type,following_user_type,overtaking,av,other_user_type,hour,minutes,date,traffic_light,site,city,u1_min_speed,u1_max_speed,u2_min_speed,u2_max_speed,u1_min_15_acc,u1_max_85_acc,u2_min_15_acc,u2_max_85_acc,nb_users_15_s,nb_users_30_s,pedestrian_15_s,pedestrian_30_s,cyclist_15_s,cyclist_30_s
13.766666666666667,13.466666666666667,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,3.877299326294799,61.34215025637827,3.3562239178428466,73.62860537987609,-5.170179350631342,1.9325595352503881,-6.395890964857797,0.7137016038505608,2,6,0,0,0,0
44.504999999999995,44.5,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,2.3352592925481406,76.96400416203437,3.877299326294799,61.34215025637827,-7.243790531492103,1.0916437040488651,-5.170179350631342,1.9325595352503881,3,4,0,0,0,0
9.733333333333333,9.7,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,9.316422594234789,35.05053766468819,2.3352592925481406,76.96400416203437,-4.656427498596454,3.490080860805039,-7.243790531492103,1.0916437040488651,3,5,0,0,0,0
1.0333333333333334,1.0333333333333334,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,1.7453660992183413,35.78533233637991,9.316422594234789,35.05053766468819,-8.839748050029122,6.695090381375031,-4.656427498596454,3.490080860805039,3,5,0,0,0,0
21.598333333333336,21.2,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,3.4195725344791796,77.23051900225185,1.7453660992183413,35.78533233637991,-6.203422812934505,0.5823462707342099,-8.839748050029122,6.695090381375031,3,8,0,0,0,0
22.3,22.033333333333335,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,4.821267431076717,59.610452620405425,3.4195725344791796,77.23051900225185,-4.073585430028208,1.279276520365595,-6.203422812934505,0.5823462707342099,6,7,0,0,0,0
8.533333333333333,7.766666666666667,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,2.0388205353444646,64.21533818174781,4.821267431076717,59.610452620405425,-5.00500497519079,1.2943686437375979,-4.073585430028208,1.279276520365595,4,9,0,0,0,0
4.733333333333333,4.566666666666666,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,5.0935412935447015,77.39488247034846,2.0388205353444646,64.21533818174781,-6.31347682198838,3.1914105799734163,-5.00500497519079,1.2943686437375979,5,9,0,0,0,0
19.833333333333332,19.233333333333334,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,2.6250347862217716,74.50516149281941,5.0935412935447015,77.39488247034846,-6.149932189549755,2.0182433113334604,-6.31347682198838,3.1914105799734163,5,10,0,0,0,0
35.13,34.7,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,2.758687079044993,51.43018464203299,2.6250347862217716,74.50516149281941,-3.3522486405756635,1.3571045631519882,-6.149932189549755,2.0182433113334604,4,7,0,0,0,0
11.428333333333333,10.733333333333333,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,1.0523155587730768,59.852789334241834,2.758687079044993,51.43018464203299,-4.792914493457271,1.648964442067184,-3.3522486405756635,1.3571045631519882,4,4,0,0,0,0
47.233333333333334,46.733333333333334,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,4.071016556766914,65.7240137036649,1.0523155587730768,59.852789334241834,-5.201528046135326,2.039693166777693,-4.792914493457271,1.648964442067184,3,4,0,0,0,0
22.666666666666668,22.566666666666666,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,5.8002359435498185,64.95843603625893,4.071016556766914,65.7240137036649,-4.77079546113983,1.7156772991716691,-5.201528046135326,2.039693166777693,6,7,0,0,0,0
15.009999999999998,14.633333333333333,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,2.8541488768883436,64.65105159690194,5.8002359435498185,64.95843603625893,-5.466257701802469,1.4125272031586047,-4.77079546113983,1.7156772991716691,5,8,0,0,0,0
4.833333333333333,4.7,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,0.9610240496082676,63.47156888542039,2.8541488768883436,64.65105159690194,-4.453847953198865,1.272195774949646,-5.466257701802469,1.4125272031586047,5,8,0,0,0,0
15.6,15.466666666666667,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,5.9272770084338555,82.34412497697356,0.9610240496082676,63.47156888542039,-7.281774669331603,1.5140139541888737,-4.453847953198865,1.272195774949646,5,8,0,0,0,0
16.586666666666666,16.366666666666667,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,4.920842788524884,71.38100161719038,5.9272770084338555,82.34412497697356,-4.971882290843344,1.2141554797527685,-7.281774669331603,1.5140139541888737,4,8,0,0,0,0
92.28166666666667,91.56666666666666,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,2.2376083573124155,75.26558902648259,4.920842788524884,71.38100161719038,-4.98193964864704,0.8213190649784896,-4.971882290843344,1.2141554797527685,5,9,1,1,0,0
3.3666666666666667,2.7333333333333334,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,2.9001278734517313,82.68611531805914,2.2376083573124155,75.26558902648259,-5.614773899095098,1.1494549762806978,-4.98193964864704,0.8213190649784896,6,9,1,1,0,0
8.6,8.466666666666667,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,5.604358203874473,66.28243608175964,2.9001278734517313,82.68611531805914,-4.9930099021948395,1.73870961368862,-5.614773899095098,1.1494549762806978,7,9,0,1,0,0
12.966666666666667,11.133333333333333,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,1.7897066479892683,53.159159656201176,5.604358203874473,66.28243608175964,-3.8593500240019964,1.2272067952301087,-4.9930099021948395,1.73870961368862,7,12,0,0,0,0
10.22,8.266666666666667,7,1,0,1,1,12,39,2019-11-27,0,montcalm-chartwell,0,2.652092917931714,20.173873866068142,1.7897066479892683,53.159159656201176,-1.348378149732461,0.99730498104708,-3.8593500240019964,1.2272067952301087,10,13,0,0,0,0
9.633333333333333,5.333333333333333,1,7,0,1,7,12,39,2019-11-27,0,montcalm-chartwell,0,2.0019509365315966,61.00197509053753,2.652092917931714,20.173873866068142,-4.099996378353254,1.8072928536297133,-1.348378149732461,0.99730498104708,8,10,0,0,0,0
45.03333333333333,42.46666666666667,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,5.9117582519466,58.192111033230645,2.0019509365315966,61.00197509053753,-4.3747263702748675,2.5365897661513976,-4.099996378353254,1.8072928536297133,13,17,0,0,0,0
4.466666666666667,3.933333333333333,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,2.5416887104981365,72.81916729863033,5.9117582519466,58.192111033230645,-5.333254592818315,0.9146637138622089,-4.3747263702748675,2.5365897661513976,14,17,0,0,0,0
3.323333333333333,3.2,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,1.445872065000286,63.76554858336484,2.5416887104981365,72.81916729863033,-4.062254749749046,1.5202042476417486,-5.333254592818315,0.9146637138622089,14,20,0,0,0,0
1.6666666666666667,1.5666666666666667,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,4.219566863538866,66.13509591066213,1.445872065000286,63.76554858336484,-5.011171132085096,1.2173773780566735,-4.062254749749046,1.5202042476417486,14,19,0,0,0,0
,,1,1,,,1,12,39,2019-11-27,0,montcalm-chartwell,0,2.1315681485619735,7.2315683474809695,4.219566863538866,66.13509591066213,-1.1260158410357528,1.064242354825109,-5.011171132085096,1.2173773780566735,13,19,0,0,0,0
13.166666666666666,12.3,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,3.521013213784061,32.134807466704515,2.1315681485619735,7.2315683474809695,-2.0440164760957757,2.335052675536188,-1.1260158410357528,1.064242354825109,17,20,0,0,0,0
3.2,0.1,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,3.4553074859069315,66.26857023700076,3.521013213784061,32.134807466704515,-4.987759866477985,1.4099581334236677,-2.0440164760957757,2.335052675536188,14,20,0,0,0,0
9.966666666666667,9.466666666666667,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,3.5792063906423714,53.9750802004828,3.4553074859069315,66.26857023700076,-3.652751053730948,1.0417958771144251,-4.987759866477985,1.4099581334236677,10,19,0,0,0,0
3.6666666666666665,3.6333333333333333,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,3.4283367994920795,64.03598547387725,3.5792063906423714,53.9750802004828,-5.021629027514256,0.9580497174041314,-3.652751053730948,1.0417958771144251,9,17,0,0,0,0
3.566666666666667,2.3333333333333335,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,3.7989856585150203,74.37496264938977,3.4283367994920795,64.03598547387725,-6.0925231851472414,1.2839624847951905,-5.021629027514256,0.9580497174041314,8,15,0,0,0,0
3.966666666666667,3.3333333333333335,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,2.8877333332180486,43.34877585909529,3.7989856585150203,74.37496264938977,-2.863544753379536,1.2311966359362487,-6.0925231851472414,1.2839624847951905,9,15,0,0,0,0
0.2,0.2,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,12.682416288925793,51.77970699910201,2.8877333332180486,43.34877585909529,-20.4864840602773,11.0259641354709,-2.863544753379536,1.2311966359362487,8,14,0,0,0,0
7.59,7.533333333333333,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,4.690723576023202,43.581484969682954,12.682416288925793,51.77970699910201,-2.8915028700612857,1.749426465857543,-20.4864840602773,11.0259641354709,7,12,0,0,0,0
26.959999999999997,26.3,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,2.91944186902731,41.795029314395926,4.690723576023202,43.581484969682954,-2.3707156732105297,1.0416501183475706,-2.8915028700612857,1.749426465857543,4,7,0,0,0,0
32.93333333333333,32.63333333333333,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,1.4252046502131561,83.51269748166085,2.91944186902731,41.795029314395926,-6.644653022565315,0.9235065849857232,-2.3707156732105297,1.0416501183475706,3,5,0,0,0,0
39.7,38.9,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,4.002055130065015,73.23018606086099,1.4252046502131561,83.51269748166085,-7.026031815317831,4.293562376353066,-6.644653022565315,0.9235065849857232,5,9,0,0,0,0
22.125,18.8,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,3.0621467617998026,69.23826120050623,4.002055130065015,73.23018606086099,-5.026829629868887,1.0187874443156355,-7.026031815317831,4.293562376353066,8,10,0,0,0,0
3.033333333333333,3.033333333333333,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,1.6950018332318293,68.98783371840497,3.0621467617998026,69.23826120050623,-4.894262392414389,1.0187550339913498,-5.026829629868887,1.0187874443156355,7,10,0,0,0,0
28.3,26.333333333333332,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,4.800301094652183,67.42912926690204,1.6950018332318293,68.98783371840497,-5.755352286373792,2.3502912740915844,-4.894262392414389,1.0187550339913498,4,8,0,0,0,0
38.333333333333336,38.233333333333334,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,1.0467145249430212,68.95168881506574,4.800301094652183,67.42912926690204,-4.58939539332787,1.0138220148223351,-5.755352286373792,2.3502912740915844,6,9,0,0,0,0
5.633333333333334,5.5,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,8.30001024064105,59.2780850855659,1.0467145249430212,68.95168881506574,-4.257528962942076,2.1647379587457554,-4.58939539332787,1.0138220148223351,6,9,0,0,0,0
5.233333333333333,4.1,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,3.9157048689901335,30.178300261110987,8.30001024064105,59.2780850855659,-5.150649042590511,4.493983138872083,-4.257528962942076,2.1647379587457554,6,9,0,0,0,0
2.066666666666667,2.066666666666667,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,3.5008491227610645,29.048346328882168,3.9157048689901335,30.178300261110987,-3.7236243298916754,2.309206698187075,-5.150649042590511,4.493983138872083,6,8,0,0,0,0
24.7,24.1,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,6.173524298582828,76.43849984425758,3.5008491227610645,29.048346328882168,-6.713139273583767,3.1206996487405942,-3.7236243298916754,2.309206698187075,2,8,0,0,0,0
5.233333333333333,5.033333333333333,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,14.375856939307043,85.07877898251124,8.439908863135452,77.5216374346457,-1.8420812306608145,6.574922722885946,-1.0966838551799276,4.928280973239718,4,4,0,0,0,0
12.8,12.333333333333334,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,4.396627748628465,72.35880995246708,14.375856939307043,85.07877898251124,-2.415613598298131,6.0843747433133935,-1.8420812306608145,6.574922722885946,4,4,0,0,0,0
7.966666666666667,7.666666666666667,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,8.928744818089845,70.64915687239451,4.396627748628465,72.35880995246708,-2.0887440363874483,4.618658205039733,-2.415613598298131,6.0843747433133935,3,4,0,0,0,0
49.03333333333333,48.43333333333333,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,5.7953314383473,19.58949009311868,8.928744818089845,70.64915687239451,-1.3254090674030339,1.2916761291703576,-2.0887440363874483,4.618658205039733,5,9,0,0,0,0
7.3133333333333335,6.166666666666667,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,8.88547667316007,74.1716155418186,5.7953314383473,19.58949009311868,-2.8388689505329907,6.779786328628721,-1.3254090674030339,1.2916761291703576,5,9,0,0,0,0
5.733333333333333,5.533333333333333,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,9.335938057842787,66.59096522678323,8.88547667316007,74.1716155418186,-1.801288340088303,4.783103788748367,-2.8388689505329907,6.779786328628721,7,9,0,0,0,0
3.3333333333333335,3.1,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,6.403750629329609,70.03379906975685,9.335938057842787,66.59096522678323,-1.5376287718424575,4.671701605118952,-1.801288340088303,4.783103788748367,9,10,0,0,0,0
2.8333333333333335,2.3,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,9.993495225774533,66.2044383294278,6.403750629329609,70.03379906975685,-2.838886398245992,6.347360667322818,-1.5376287718424575,4.671701605118952,9,10,0,0,0,0
15.553333333333335,14.9,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,7.584193530441378,86.6654635454513,9.993495225774533,66.2044383294278,-1.9332036730572382,5.7441473298939645,-2.838886398245992,6.347360667322818,8,11,0,0,0,0
2.966666666666667,2.6666666666666665,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,4.41213398835187,121.17935419309268,7.584193530441378,86.6654635454513,-2.3236779773059224,6.1104934698309155,-1.9332036730572382,5.7441473298939645,8,11,0,0,0,0
56.766666666666666,56.46666666666667,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,5.587654902971798,65.89858598835433,4.41213398835187,121.17935419309268,-1.568352809787654,5.20275389238688,-2.3236779773059224,6.1104934698309155,9,11,0,0,0,0
6.266666666666667,6.133333333333334,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,5.9544673939093276,86.62996433765836,5.587654902971798,65.89858598835433,-1.8608558574271248,6.288211839439129,-1.568352809787654,5.20275389238688,10,11,0,0,0,0
5.5,5.2,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,8.329926638551031,97.74552208000172,5.9544673939093276,86.62996433765836,-2.134119599296322,5.393533248261079,-1.8608558574271248,6.288211839439129,8,10,0,0,0,0
4.1,3.7333333333333334,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,9.820524713681706,78.86477860202409,8.329926638551031,97.74552208000172,-2.1217093471511776,6.462329966883031,-2.134119599296322,5.393533248261079,8,11,0,0,0,0
6.433333333333334,5.633333333333334,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,7.788623676462798,83.38631312710193,9.820524713681706,78.86477860202409,-2.011571228988204,4.878858753034049,-2.1217093471511776,6.462329966883031,8,11,0,0,0,0
5.096666666666666,4.666666666666667,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,7.042657860887964,21.067456838493047,7.788623676462798,83.38631312710193,-2.086389334963884,2.6738546638571794,-2.011571228988204,4.878858753034049,7,9,0,0,0,0
25.073333333333334,24.1,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,7.222862951578267,84.87547930403828,7.042657860887964,21.067456838493047,-2.103566780937657,6.161237790349853,-2.086389334963884,2.6738546638571794,5,9,0,0,0,0
8.206666666666667,7.666666666666667,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,5.366707402916662,30.220723613517393,7.222862951578267,84.87547930403828,-2.509312671326985,2.7305742848852823,-2.103566780937657,6.161237790349853,5,7,0,0,0,0
4.928333333333333,4.433333333333334,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,2.5555700590672825,35.52473554758137,5.366707402916662,30.220723613517393,-1.9217760298773137,2.243170986959415,-2.509312671326985,2.7305742848852823,6,9,0,0,0,0
28.275,24.9,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,6.953184147779369,64.82926313555127,2.5555700590672825,35.52473554758137,-1.7848188078059521,3.521162383062726,-1.9217760298773137,2.243170986959415,10,12,0,0,0,0
13.496666666666666,13.033333333333333,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,10.011585565336443,34.970326189187475,6.953184147779369,64.82926313555127,-3.091232161268454,4.33573212626948,-1.7848188078059521,3.521162383062726,9,11,0,0,0,0
5.666666666666667,5.5,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,4.603493234437542,74.55972346529262,10.011585565336443,34.970326189187475,-1.8321730375217098,5.105167092530594,-3.091232161268454,4.33573212626948,10,11,0,0,0,0
6.166666666666667,6.133333333333334,6,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,5.524882065971893,69.65140197474227,4.603493234437542,74.55972346529262,-3.0058524945433756,4.910948234529526,-1.8321730375217098,5.105167092530594,11,11,0,0,0,0
51.266666666666666,50.93333333333333,1,6,0,,6,12,39,2019-11-27,0,montcalm-chartwell,0,5.736673473745198,69.20099850248445,5.524882065971893,69.65140197474227,-3.601283393755023,5.6307469055661326,-3.0058524945433756,4.910948234529526,7,10,0,0,0,0
3.0,2.9,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,8.906981999622742,92.51994888124645,5.736673473745198,69.20099850248445,-2.667386505222922,6.108541097441394,-3.601283393755023,5.6307469055661326,7,9,0,0,0,0
4.4,3.966666666666667,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,10.009235309213885,102.71428232149545,8.906981999622742,92.51994888124645,-2.8297115477146204,5.33897522883322,-2.667386505222922,6.108541097441394,7,9,0,0,0,0
9.066666666666666,8.766666666666667,6,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,3.7863956471910543,65.7976498334448,10.009235309213885,102.71428232149545,-3.1642266940896198,4.738424025328778,-2.8297115477146204,5.33897522883322,8,9,0,0,0,0
112.16666666666667,111.16666666666667,1,6,0,,6,12,39,2019-11-27,0,montcalm-chartwell,0,6.417474734449565,84.67744337809216,3.7863956471910543,65.7976498334448,-1.6209874117625107,5.690633261237165,-3.1642266940896198,4.738424025328778,3,8,0,0,0,0
31.666666666666668,31.366666666666667,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,8.063776020860775,105.27513860806182,6.417474734449565,84.67744337809216,-2.596270789392345,6.993942616137254,-1.6209874117625107,5.690633261237165,5,8,0,0,0,0
21.9,21.833333333333332,1,1,0,0,1,12,39,2019-11-27,0,montcalm-chartwell,0,7.139130486936491,28.6769739038336,8.063776020860775,105.27513860806182,-3.4667861972405367,4.960584373136424,-2.596270789392345,6.993942616137254,3,9,0,0,0,0
1.9666666666666666,1.9,1,1,0,0,1,12,39,2019-11-27,0,montcalm-chartwell,0,8.071829268340776,33.48127980849682,7.139130486936491,28.6769739038336,-5.160650575537161,6.060689340850303,-3.4667861972405367,4.960584373136424,3,9,0,0,0,0
23.9,23.333333333333332,1,1,0,0,1,12,39,2019-11-27,0,montcalm-chartwell,0,6.830837745681497,84.38194319122684,8.071829268340776,33.48127980849682,-1.7709367506153146,4.62608510542271,-5.160650575537161,6.060689340850303,4,7,0,0,0,0
2.4,2.3666666666666667,1,1,0,0,1,12,39,2019-11-27,0,montcalm-chartwell,0,11.618048271355285,63.55338953452443,6.830837745681497,84.38194319122684,-2.193579391615719,5.772800841691591,-1.7709367506153146,4.62608510542271,4,7,0,0,0,0
76.43333333333334,76.03333333333333,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,5.227493915278457,84.42341861135692,11.618048271355285,63.55338953452443,-3.0612034489147053,5.787854521032559,-2.193579391615719,5.772800841691591,4,6,0,0,0,0
11.5,11.366666666666667,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,7.865849993902268,81.9043457544015,5.227493915278457,84.42341861135692,-1.5455029343731839,7.535266295455681,-3.0612034489147053,5.787854521032559,5,7,0,0,0,0
46.833333333333336,46.6,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,7.239333511412902,91.51512469672092,7.865849993902268,81.9043457544015,-1.6111835665695977,6.008440868181325,-1.5455029343731839,7.535266295455681,3,7,0,0,0,0
24.4,24.266666666666666,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,6.612007140149315,56.102305558651004,7.239333511412902,91.51512469672092,-2.8984765774564822,4.431790903846489,-1.6111835665695977,6.008440868181325,5,8,0,0,0,0
10.666666666666666,10.0,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,3.3344774309319813,93.53166324564685,6.612007140149315,56.102305558651004,-1.9413242861917541,6.835696951448737,-2.8984765774564822,4.431790903846489,5,8,0,0,0,0
3.3,2.933333333333333,1,1,0,,1,12,39,2019-11-27,0,montcalm-chartwell,0,4.72325001700586,62.72074573711004,3.3344774309319813,93.53166324564685,-1.9277494967388884,5.183833519916108,-1.9413242861917541,6.835696951448737,5,7,0,0,0,0
